vOTU	genome_length	genes	checkv_quality	miuvig_quality	completeness	completeness_method	cluster_contigs	cluster_proviruses	cluster_not_proviruses	n_samples	prevalence	mean_prevalent_abundance	mean_prevalent_rel_abund	Class	Order	Family	Subfamily	Genus	BaltimoreGroup	Host	annotated_genes	fraction_annotated
vOTU06632	67776	92	High-quality	High-quality	100	AAI-based (high-confidence)	8	8	0	8	0.00290135396518375	1.9718676457325588	0.00708166971988742	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	37	0.4021739130434782
vOTU12325	25794	31	Medium-quality	Genome-fragment	56.01	AAI-based (high-confidence)	18	10	8	18	0.0058027079303675	0.7118530963526275	0.00293423410203402	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.3548387096774194
vOTU11439	52497	52	High-quality	High-quality	100	AAI-based (high-confidence)	7	2	5	7	0.00290135396518375	1.2263936911398974	0.00434798568574251	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	26	0.5
vOTU18083	22178	33	High-quality	High-quality	100	AAI-based (high-confidence)	26	20	6	26	0.03965183752417794	0.8131622502977841	0.00381048501820434	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	7	0.21212121212121213
vOTU18455	48511	58	High-quality	High-quality	100	AAI-based (high-confidence)	72	21	51	72	0.12088974854932302	1.176639335327587	0.00520319665304046	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	18	0.3103448275862069
vOTU16776	28921	45	Complete	High-quality	100	Provirus (high-confidence)	20	20	0	20	0.0241779497098646	0.9987068911512732	0.00503927224148319	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.5111111111111111
vOTU01439	157325	151	High-quality	High-quality	100	AAI-based (high-confidence)	10	2	8	10	0.08317214700193423	1.1578677482713096	0.00528578969965787	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Bacteroides	108	0.7152317880794702
vOTU08336	50880	64	High-quality	High-quality	100	AAI-based (high-confidence)	9	4	5	9	0.00967117988394584	1.0343979381575534	0.00540448301498414	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	14	0.21875
vOTU07041	43755	41	Medium-quality	Genome-fragment	87.69	AAI-based (medium-confidence)	13	7	6	13	0.01934235976789168	2.084390841782786	0.01239469206904686	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.4878048780487805
vOTU07146	34736	53	High-quality	High-quality	98.97	AAI-based (high-confidence)	10	3	7	10	0.10541586073500966	0.5657918105567473	0.00261836997499746	Caudoviricetes	n.a.	Unclassified	Unclassified	Arawnvirus	Group I	Butyrivibrio	31	0.5849056603773585
vOTU06766	303524	288	High-quality	High-quality	100	HMM-based (lower-bound)	6	4	2	6	0.4748549323017408	0.8227573703790487	0.00369086559555846	n.a.	n.a.	Unclassified	O	O	Unclassified	Pseudomonas	200	0.6944444444444444
vOTU06457	39986	58	High-quality	High-quality	100	AAI-based (high-confidence)	28	8	20	28	0.03771760154738878	0.570285475647963	0.00294355182035226	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	35	0.603448275862069
vOTU09907	137970	145	High-quality	High-quality	92.75	HMM-based (lower-bound)	24	0	24	24	0.03578336557059961	1.2394697407115922	0.00553039171671701	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	66	0.4551724137931034
vOTU09045	45978	55	High-quality	High-quality	96.35	AAI-based (high-confidence)	6	4	2	6	0.01353965183752417	0.6276419855760068	0.00300861187435323	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Gardnerella	32	0.5818181818181818
vOTU00680	52060	77	Complete	High-quality	100	Provirus (medium-confidence)	108	56	52	108	0.14313346228239843	1.1692810095830368	0.0055097194313268	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.42857142857142855
vOTU18201	5076	5	High-quality	High-quality	100	HMM-based (lower-bound)	10	5	5	10	0.02707930367504835	0.439275602240328	0.00191156715603794	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	2	0.4
vOTU08913	147598	103	Medium-quality	Genome-fragment	80.05	HMM-based (lower-bound)	6	0	6	6	0.15377176015473887	0.4322441300636023	0.00205719939924418	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	81	0.7864077669902912
vOTU06505	33386	47	Complete	High-quality	100	Provirus (medium-confidence)	16	12	4	16	0.0299806576402321	0.6212287267094079	0.00336962316597949	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	21	0.44680851063829785
vOTU01740	65937	72	High-quality	High-quality	100	AAI-based (medium-confidence)	15	5	10	15	0.08220502901353965	1.145131488024504	0.00531410487392139	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.4583333333333333
vOTU06461	126308	133	Medium-quality	Genome-fragment	78.32	HMM-based (lower-bound)	13	0	13	13	0.02804642166344294	3.30615551195875	0.01667310079981863	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	68	0.5112781954887218
vOTU03203	41909	44	High-quality	High-quality	99.28	AAI-based (high-confidence)	7	0	7	7	0.02224371373307543	0.6475321151139076	0.00328165199769904	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	19	0.4318181818181818
vOTU09232	43883	70	Complete	High-quality	100	DTR (high-confidence)	7	3	4	7	0.00483558994197292	0.4503716718669305	0.00207505098781429	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bdellovibrio	31	0.4428571428571429
vOTU11764	41756	62	High-quality	High-quality	95.7	AAI-based (high-confidence)	7	5	2	7	0.01063829787234042	0.3101353129912606	0.00126151743868587	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	41	0.6612903225806451
vOTU13011	37387	42	High-quality	High-quality	100	AAI-based (high-confidence)	7	0	7	7	0.00870406189555125	6.936988823967894	0.02866207348697221	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.2619047619047619
vOTU10971	47403	58	High-quality	High-quality	100	AAI-based (high-confidence)	6	4	2	6	0.02321083172147002	0.25963755398958976	0.00120854512481589	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridium	36	0.6206896551724138
vOTU02314	15423	24	High-quality	High-quality	100	AAI-based (high-confidence)	26	2	24	26	0.00483558994197292	1.0308114040669376	0.00420462811476741	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.4583333333333333
vOTU15381	46955	44	High-quality	High-quality	100	AAI-based (high-confidence)	8	5	3	8	0.00870406189555125	1.222823810495792	0.00479857120283276	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	16	0.3636363636363637
vOTU18122	35180	52	Complete	High-quality	100	Provirus (high-confidence)	7	5	2	7	0.01063829787234042	0.8456443986935804	0.00410057846287777	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bifidobacterium	15	0.28846153846153844
vOTU17443	30861	42	Complete	High-quality	100	Provirus (medium-confidence)	8	6	2	8	0.01934235976789168	0.4689511189265943	0.00231332691049435	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.5952380952380952
vOTU04869	55671	73	Complete	High-quality	100	Provirus (high-confidence)	20	13	7	20	0.05996131528046421	0.8550138148695965	0.00398999413954153	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	32	0.4383561643835616
vOTU01557	62583	81	High-quality	High-quality	92.21	AAI-based (high-confidence)	7	0	7	7	0.00967117988394584	0.8244840226687495	0.00441861626114655	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.2962962962962963
vOTU00273	14199	19	High-quality	High-quality	100	AAI-based (high-confidence)	17	0	17	17	0.03481624758220503	0.620873982089903	0.00300762068214807	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	8	0.42105263157894735
vOTU02190	31749	43	Medium-quality	Genome-fragment	79.7	AAI-based (high-confidence)	10	7	3	10	0.02224371373307543	0.41058017003517866	0.00191074586419425	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.5348837209302325
vOTU05458	50921	73	Complete	High-quality	100	Provirus (medium-confidence)	9	3	6	9	0.0183752417794971	0.5264617941598605	0.00235315111098521	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.4657534246575342
vOTU17956	45567	67	High-quality	High-quality	100	AAI-based (high-confidence)	56	18	38	56	0.13346228239845262	0.6401781853174163	0.00294615786792443	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.417910447761194
vOTU10541	32141	53	High-quality	High-quality	91.94	AAI-based (high-confidence)	11	9	2	11	0.01063829787234042	1.0114429803826797	0.00555111728850512	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.5094339622641509
vOTU05340	30435	40	Medium-quality	Genome-fragment	53.31	AAI-based (medium-confidence)	10	2	8	10	0.06576402321083172	1.4752117424084363	0.00689683245225601	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	18	0.45
vOTU08845	9563	18	Medium-quality	Genome-fragment	80.51	AAI-based (high-confidence)	9	0	9	9	0.02901353965183752	0.45052350786048095	0.00200731711771456	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	4	0.2222222222222222
vOTU16433	101196	144	High-quality	High-quality	100	AAI-based (high-confidence)	48	6	42	48	0.11121856866537716	0.3847993511175729	0.00172533584038802	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	70	0.4861111111111111
vOTU07751	59449	79	High-quality	High-quality	100	AAI-based (high-confidence)	11	5	6	11	0.01353965183752417	1.0235526210276886	0.00493708131992628	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.4177215189873418
vOTU06383	39092	41	Complete	High-quality	100	Provirus (medium-confidence)	89	51	38	89	0.16247582205029013	0.8952600489864397	0.00391818646380589	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Elizabethkingia	18	0.4390243902439024
vOTU04464	59706	60	High-quality	High-quality	100	AAI-based (high-confidence)	26	3	23	25	0.04642166344294004	0.40153865894411395	0.00206385064905482	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.4166666666666667
vOTU13908	48914	78	Complete	High-quality	100	Provirus (high-confidence)	6	4	2	6	0.0058027079303675	0.4858681048447624	0.00230354602419448	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	52	0.6666666666666666
vOTU11583	58098	69	Complete	High-quality	100	Provirus (high-confidence)	6	5	1	6	0.00386847195357833	0.939237398166992	0.00412893052530192	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	46	0.6666666666666666
vOTU15431	133570	160	Complete	High-quality	100	Provirus (high-confidence)	14	8	6	14	9.67117988394584e-4	1.4786688944650237	0.00851157321646503	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	103	0.64375
vOTU16800	120911	191	High-quality	High-quality	100	AAI-based (high-confidence)	20	14	6	20	9.67117988394584e-4	1.5268693566410738	0.00836133536539336	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	94	0.4921465968586387
vOTU16645	16395	27	Medium-quality	Genome-fragment	74.3	AAI-based (medium-confidence)	7	0	7	7	0.00676982591876208	0.5362089344284536	0.00228237389012188	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Hungatella	8	0.2962962962962963
vOTU14406	72796	89	High-quality	High-quality	100	AAI-based (medium-confidence)	10	6	4	10	0.0299806576402321	0.6613877497477626	0.00323258768677807	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	35	0.39325842696629215
vOTU08568	42821	57	High-quality	High-quality	100	AAI-based (medium-confidence)	17	5	12	17	0.0241779497098646	0.7408497945879847	0.00325269551917669	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.49122807017543857
vOTU12148	47890	68	High-quality	High-quality	100	AAI-based (high-confidence)	9	3	6	9	0.00967117988394584	0.9626747857978674	0.00413775797332982	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.39705882352941174
vOTU18162	17538	27	High-quality	High-quality	100	AAI-based (high-confidence)	10	7	3	10	0.0058027079303675	0.8086595728453339	0.00414878275546505	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.4074074074074074
vOTU17374	39754	48	Medium-quality	Genome-fragment	71.3	AAI-based (medium-confidence)	8	8	0	8	0.01644100580270793	0.3644257992643451	0.00169525592159335	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.5208333333333334
vOTU10223	46672	64	High-quality	High-quality	100	AAI-based (high-confidence)	6	1	5	6	0.00967117988394584	0.558867485993679	0.00249984188940958	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	32	0.5
vOTU06670	43860	60	Complete	High-quality	100	Provirus (high-confidence)	6	4	2	6	0.01934235976789168	0.8873090489110455	0.00450438728847558	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	21	0.35
vOTU16429	38771	58	High-quality	High-quality	100	AAI-based (high-confidence)	41	11	30	41	0.04545454545454545	0.6366780225821235	0.0030980452878605	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.5172413793103449
vOTU16834	38733	61	Complete	High-quality	100	Provirus (high-confidence)	10	5	5	10	0.01160541586073501	0.7002643044161674	0.00331912679347472	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.32786885245901637
vOTU06940	29229	38	High-quality	High-quality	100	AAI-based (high-confidence)	20	9	11	20	0.02321083172147002	1.129231623698295	0.00569696350208617	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.34210526315789475
vOTU06394	50498	70	Complete	High-quality	100	Provirus (medium-confidence)	15	10	5	15	0.02901353965183752	0.4119476623341602	0.00199992546129827	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	37	0.5285714285714286
vOTU18403	42330	38	Complete	High-quality	100	Provirus (high-confidence)	8	8	0	8	0.00773694390715667	1.0842534027076611	0.00498270408185411	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	16	0.42105263157894735
vOTU14574	188348	324	High-quality	High-quality	100	AAI-based (high-confidence)	23	0	23	23	0.02224371373307543	2.198767540191894	0.00984944184817209	Caudoviricetes	Crassvirales	Steigviridae	O	O	Group I	Unspecified	65	0.2006172839506173
vOTU06206	34149	45	Complete	High-quality	100	Provirus (high-confidence)	38	12	26	38	0.1827852998065764	0.5179293926006142	0.00298455293294692	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	29	0.6444444444444445
vOTU13494	29426	37	High-quality	High-quality	93.88	AAI-based (medium-confidence)	17	1	16	17	0.02707930367504835	1.6816134379248928	0.00796197390713679	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.35135135135135137
vOTU13507	56491	67	High-quality	High-quality	97.9	AAI-based (high-confidence)	11	1	10	11	0.01934235976789168	0.6338797847845371	0.00371316998110499	Caudoviricetes	Methanobavirales	Anaerodiviridae	O	O	Group I	Methanobacterium	12	0.1791044776119403
vOTU13357	18149	24	High-quality	High-quality	100	AAI-based (high-confidence)	10	2	8	9	0.01740812379110251	0.3990224808419737	0.00177665312030855	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.4166666666666667
vOTU10078	42324	70	High-quality	High-quality	100	AAI-based (high-confidence)	6	0	6	6	0.00483558994197292	1.3997960905554916	0.00731401616572546	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.4857142857142857
vOTU05885	40672	51	Medium-quality	Genome-fragment	77.56	AAI-based (medium-confidence)	6	3	3	6	0.01644100580270793	0.2944647422901284	0.00134168003936299	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacillus	30	0.5882352941176471
vOTU14065	58866	71	High-quality	High-quality	100	AAI-based (high-confidence)	29	13	16	29	0.02707930367504835	0.7945280747050445	0.00370622048334153	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.4084507042253521
vOTU15811	32926	65	Complete	High-quality	100	Provirus (high-confidence)	12	8	4	12	0.00676982591876208	0.4537718254109392	0.00243953722409271	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.38461538461538464
vOTU16396	39814	54	Complete	High-quality	100	Provirus (high-confidence)	72	53	19	71	0.11992263056092844	0.9428765519342812	0.00419904669638144	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	19	0.35185185185185186
vOTU16854	65849	79	Complete	High-quality	100	Provirus (high-confidence)	8	4	4	8	0.00967117988394584	0.4387924089293975	0.0017193533143055	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Erysipelothrix	37	0.4683544303797468
vOTU05868	54503	70	Complete	High-quality	100	Provirus (high-confidence)	6	6	0	6	0.00773694390715667	0.9153265353848494	0.00376469402039981	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.4
vOTU00254	55272	84	High-quality	High-quality	100	AAI-based (high-confidence)	13	5	8	13	0.0183752417794971	0.790636382004755	0.00349989963224126	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Faecalibacterium	60	0.7142857142857143
vOTU05869	35715	42	Complete	High-quality	100	Provirus (high-confidence)	16	12	4	16	0.02030947775628626	0.6661140514991186	0.00301338493975761	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.5476190476190477
vOTU01249	39333	53	High-quality	High-quality	91.43	AAI-based (high-confidence)	9	1	8	9	0.03191489361702127	0.3869271517155795	0.00188161692853077	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.18867924528301888
vOTU15976	91658	89	High-quality	High-quality	98.39	AAI-based (high-confidence)	18	0	18	18	0.12669245647969052	2.126771505768666	0.0081033502262584	Caudoviricetes	Crassvirales	Crevaviridae	Doltivirinae	Kahucivirus	Group I	Unspecified	79	0.8876404494382022
vOTU02992	51800	63	Complete	High-quality	100	DTR (high-confidence)	24	0	24	24	0.02901353965183752	1.3977768585507937	0.00710596303544455	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Alistipes	42	0.6666666666666666
vOTU05017	49176	74	High-quality	High-quality	98.06	AAI-based (high-confidence)	6	2	4	6	0.01160541586073501	0.6960800442030761	0.00354338563129384	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	44	0.5945945945945946
vOTU06171	36787	64	High-quality	High-quality	100	AAI-based (high-confidence)	14	11	3	14	0.01450676982591876	1.5221233322014034	0.00770098814152659	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.46875
vOTU15913	33092	53	Medium-quality	Genome-fragment	88.02	AAI-based (high-confidence)	21	13	8	21	0.01547388781431334	0.6595687866853414	0.00279801705666281	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.5660377358490566
vOTU00185	65904	65	Complete	High-quality	100	Provirus (high-confidence)	63	31	32	63	0.11218568665377177	0.9172810771956912	0.0042684324918161	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.3692307692307693
vOTU14243	54280	77	Complete	High-quality	100	Provirus (high-confidence)	7	3	4	7	0.02901353965183752	0.5341758284389367	0.00266079309169334	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	54	0.7012987012987013
vOTU10616	26210	32	High-quality	High-quality	90.86	AAI-based (high-confidence)	20	13	7	20	0.0241779497098646	0.7912374088597839	0.00432775665131286	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.40625
vOTU12815	81398	99	Complete	High-quality	100	Provirus (high-confidence)	14	10	4	14	0.08220502901353965	1.2410073941629411	0.00563248180521941	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	40	0.404040404040404
vOTU03469	69931	81	Medium-quality	Genome-fragment	85.97	HMM-based (lower-bound)	7	3	4	7	9.67117988394584e-4	0.9017482812137896	0.00397287500014503	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	38	0.4691358024691358
vOTU08184	42838	58	High-quality	High-quality	100	AAI-based (high-confidence)	16	8	8	16	0.00193423597678916	1.817822931170104	0.00842800777323712	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bifidobacterium	21	0.3620689655172414
vOTU08297	78727	115	Complete	High-quality	100	DTR (high-confidence)	14	0	14	14	0.00676982591876208	3.0410251933968886	0.01651803135039347	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Unspecified	29	0.25217391304347825
vOTU15702	78525	75	High-quality	High-quality	93.21	AAI-based (high-confidence)	10	0	10	10	0.01353965183752417	1.064029428823483	0.00522091282985987	Caudoviricetes	Crassvirales	Crevaviridae	Doltivirinae	Kahucivirus	Group I	Unspecified	72	0.96
vOTU15283	51663	61	Complete	High-quality	100	Provirus (medium-confidence)	14	13	1	14	0.02514506769825918	0.8221641561347547	0.0039034466603798	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Streptococcus	41	0.6721311475409836
vOTU06117	27994	36	Complete	High-quality	100	Provirus (high-confidence)	23	16	7	23	0.04061895551257253	0.3852141938773538	0.00190134206855047	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	14	0.3888888888888889
vOTU06603	68145	84	Medium-quality	Genome-fragment	86.02	AAI-based (high-confidence)	9	0	9	9	0.01450676982591876	1.2128994474797363	0.00639089700023365	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Unspecified	27	0.32142857142857145
vOTU00340	25612	30	High-quality	High-quality	100	AAI-based (high-confidence)	19	2	17	19	0.03384912959381044	0.6354340739254154	0.00264271815310096	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	14	0.4666666666666667
vOTU03300	84360	92	Medium-quality	Genome-fragment	53.44	HMM-based (lower-bound)	15	0	15	15	0.02514506769825918	0.3713010280179173	0.00169050478809039	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.3695652173913043
vOTU05833	46167	50	High-quality	High-quality	98.91	AAI-based (high-confidence)	7	3	4	7	0.01160541586073501	0.5758119031399745	0.00269437779901497	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	36	0.72
vOTU12232	60395	83	Complete	High-quality	100	Provirus (high-confidence)	6	4	2	6	0.01547388781431334	0.4625721623606679	0.00199465322038073	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.39759036144578314
vOTU00012	36938	50	High-quality	High-quality	100	AAI-based (high-confidence)	198	169	29	198	0.3539651837524178	0.8432019209860209	0.00375018731223732	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Pasteurella	28	0.56
vOTU18344	72539	73	High-quality	High-quality	100	AAI-based (high-confidence)	13	4	9	13	0.01353965183752417	0.9248202293491034	0.00383976570776368	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Bacteroides	38	0.5205479452054794
vOTU08412	162604	208	Complete	High-quality	100	Provirus (high-confidence)	11	4	7	11	0.00870406189555125	0.9293913799182516	0.0056414393994959	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	71	0.34134615384615385
vOTU15784	33960	44	High-quality	High-quality	100	AAI-based (high-confidence)	7	4	3	7	0.00290135396518375	1.081775818137255	0.00595280800561361	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.20454545454545456
vOTU07361	26327	32	Complete	High-quality	100	Provirus (high-confidence)	17	14	3	17	0.02804642166344294	0.6616790413394689	0.00328334769380277	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	12	0.375
